"","x"
"12135","4"
"12136","1"
"12137","4"
"12138","1"
"12139","1"
"12140","0"
"12141","4"
"12142","3"
"12143","0"
"12144","3"
"12145","3"
"12146","4"
"12147","1"
"12148","0"
"12149","3"
"12150","0"
"12151","0"
"12152","0"
"12153","1"
"12154","0"
"12155","1"
"12156","0"
"12157","0"
"12158","3"
"12159","0"
"12160","0"
"12161","0"
"12162","2"
"12163","0"
"12164","0"
"12165","3"
"12166","4"
"12167","1"
"12168","2"
"12169","0"
"12170","4"
"12171","0"
"12172","0"
"12173","0"
"12174","1"
"12175","1"
"12176","0"
"12177","1"
"12178","2"
"12179","1"
"12180","3"
"12181","3"
"12182","0"
"12183","4"
"12184","3"
"12185","0"
"12186","3"
"12187","0"
"12188","0"
"12189","0"
"12190","2"
"12191","2"
"12192","1"
"12193","3"
"12194","0"
"12195","4"
"12196","1"
"12197","0"
"12198","1"
"12199","0"
"12200","0"
"12201","0"
"12202","3"
"12203","0"
"12204","3"
"12205","1"
"12206","3"
"12207","0"
"12208","0"
"12209","0"
"12210","0"
"12211","2"
"12212","0"
"12213","0"
"12214","0"
"12215","3"
"12216","1"
"12217","0"
"12218","0"
"12219","0"
"12220","0"
"12221","2"
"12222","3"
"12223","1"
"12224","0"
"12225","0"
"12226","4"
"12227","0"
"12228","1"
"12229","0"
"12230","4"
"12231","4"
"12232","4"
"12233","0"
"12234","3"
"12235","0"
"12236","0"
"12237","3"
"12238","1"
"12239","1"
"12240","2"
"12241","2"
"12242","0"
"12243","0"
"12244","0"
"12245","3"
"12246","4"
"12247","0"
"12248","0"
"12249","0"
"12250","1"
"12251","4"
"12252","0"
"12253","2"
"12254","1"
"12255","0"
"12256","4"
"12257","0"
"12258","0"
"12259","0"
"12260","1"
"12261","0"
"12262","0"
"12263","0"
"12264","0"
"12265","0"
"12266","0"
"12267","0"
"12268","4"
"12269","4"
"12270","0"
"12271","3"
"12272","4"
"12273","4"
"12274","2"
"12275","0"
"12276","2"
"12277","0"
"12278","1"
"12279","2"
"12280","0"
"12281","1"
"12282","3"
"12283","2"
"12284","1"
"12285","0"
"12286","3"
"12287","0"
"12288","4"
"12289","1"
"12290","1"
"12291","4"
"12292","3"
"12293","2"
"12294","0"
"12295","0"
"12296","0"
"12297","0"
"12298","0"
"12299","3"
"12300","4"
"12301","4"
"12302","1"
"12303","0"
"12304","2"
"12305","0"
"12306","0"
"12307","0"
"12308","0"
"12309","0"
"12310","0"
"12311","0"
"12312","0"
"12313","2"
"12314","1"
"12315","0"
"12316","4"
"12317","3"
"12318","4"
"12319","0"
"12320","1"
"12321","0"
"12322","1"
"12323","0"
"12324","0"
"12325","4"
"12326","3"
"12327","0"
"12328","2"
"12329","1"
"12330","1"
"12331","0"
"12332","3"
"12333","1"
"12334","1"
"12335","1"
"12336","2"
"12337","3"
"12338","0"
"12339","0"
"12340","1"
"12341","1"
"12342","0"
"12343","1"
"12344","0"
"12345","2"
"12346","0"
"12347","0"
"12348","0"
"12349","0"
"12350","0"
"12351","0"
"12352","0"
"12353","2"
"12354","2"
"12355","0"
"12356","0"
"12357","0"
"12358","0"
"12359","2"
"12360","0"
"12361","0"
"12362","2"
"12363","0"
"12364","4"
"12365","0"
"12366","0"
"12367","1"
"12368","1"
"12369","0"
"12370","3"
"12371","4"
"12372","4"
"12373","1"
"12374","1"
"12375","1"
"12376","0"
"12377","1"
"12378","2"
"12379","4"
"12380","0"
"12381","0"
"12382","0"
"12383","2"
"12384","0"
"12385","0"
"12386","4"
"12387","3"
"12388","0"
"12389","0"
"12390","0"
"12391","0"
"12392","2"
"12393","0"
"12394","0"
"12395","2"
"12396","0"
"12397","3"
"12398","0"
"12399","1"
"12400","0"
"12401","0"
"12402","4"
"12403","1"
"12404","0"
"12405","0"
"12406","0"
"12407","2"
"12408","0"
"12409","0"
"12410","3"
"12411","0"
"12412","0"
"12413","1"
"12414","1"
"12415","0"
"12416","0"
"12417","3"
"12418","0"
"12419","4"
"12420","0"
"12421","0"
"12422","0"
"12423","1"
"12424","1"
"12425","1"
"12426","0"
"12427","4"
"12428","0"
"12429","2"
"12430","1"
"12431","1"
"12432","2"
"12433","2"
"12434","1"
"12435","0"
"12436","3"
"12437","1"
"12438","1"
"12439","1"
"12440","0"
"12441","1"
"12442","0"
"12443","2"
"12444","4"
"12445","0"
"12446","3"
"12447","1"
"12448","1"
"12449","2"
"12450","0"
"12451","0"
"12452","0"
"12453","0"
"12454","1"
"12455","2"
"12456","0"
"12457","1"
"12458","1"
"12459","3"
"12460","1"
"12461","1"
"12462","0"
"12463","4"
"12464","4"
"12465","0"
"12466","0"
"12467","0"
"12468","0"
"12469","3"
"12470","3"
"12471","0"
"12472","3"
"12473","3"
"12474","0"
"12475","2"
"12476","1"
"12477","0"
"12478","1"
"12479","1"
"12480","4"
"12481","3"
"12482","2"
"12483","0"
"12484","1"
"12485","0"
"12486","0"
"12487","2"
"12488","1"
"12489","0"
"12490","0"
"12491","1"
"12492","2"
"12493","4"
"12494","0"
"12495","0"
"12496","0"
"12497","1"
"12498","0"
"12499","0"
"12500","0"
"12501","1"
"12502","0"
"12503","0"
"12504","2"
"12505","3"
"12506","4"
"12507","1"
"12508","0"
"12509","3"
"12510","0"
"12511","3"
"12512","0"
"12513","2"
"12514","4"
"12515","0"
"12516","1"
"12517","4"
"12518","3"
"12519","0"
"12520","1"
"12521","3"
"12522","0"
"12523","0"
"12524","2"
"12525","1"
"12526","1"
"12527","0"
"12528","0"
"12529","2"
"12530","4"
"12531","0"
"12532","2"
"12533","1"
"12534","0"
"12535","0"
"12536","0"
"12537","0"
"12538","1"
"12539","1"
"12540","2"
"12541","4"
"12542","1"
"12543","4"
"12544","0"
"12545","2"
"12546","0"
"12547","0"
"12548","4"
"12549","4"
"12550","3"
"12551","4"
"12552","0"
"12553","0"
"12554","1"
"12555","0"
"12556","0"
"12557","1"
"12558","1"
"12559","1"
"12560","3"
"12561","3"
"12562","0"
"12563","0"
"12564","0"
"12565","0"
"12566","0"
"12567","1"
"12568","3"
"12569","0"
"12570","0"
"12571","0"
"12572","0"
"12573","3"
"12574","4"
"12575","1"
"12576","0"
"12577","2"
"12578","0"
"12579","1"
"12580","1"
"12581","4"
"12582","0"
"12583","3"
"12584","2"
"12585","0"
"12586","3"
"12587","4"
"12588","1"
"12589","1"
"12590","2"
"12591","4"
"12592","0"
"12593","4"
"12594","1"
"12595","0"
"12596","2"
"12597","2"
"12598","0"
"12599","0"
"12600","0"
"12601","1"
"12602","4"
"12603","3"
"12604","0"
"12605","0"
"12606","1"
"12607","2"
"12608","0"
"12609","0"
"12610","2"
"12611","0"
"12612","0"
"12613","0"
"12614","2"
"12615","0"
"12616","1"
"12617","1"
"12618","0"
"12619","0"
"12620","1"
"12621","0"
"12622","0"
"12623","0"
"12624","0"
"12625","3"
"12626","0"
"12627","1"
"12628","4"
"12629","3"
"12630","0"
"12631","0"
"12632","0"
"12633","0"
"12634","1"
"12635","2"
"12636","0"
"12637","4"
"12638","1"
"12639","1"
"12640","1"
"12641","0"
"12642","0"
"12643","0"
"12644","0"
"12645","3"
"12646","0"
"12647","1"
"12648","1"
"12649","0"
"12650","4"
"12651","0"
"12652","2"
"12653","0"
"12654","0"
"12655","1"
"12656","0"
"12657","4"
"12658","0"
"12659","4"
"12660","0"
"12661","1"
"12662","1"
"12663","0"
"12664","0"
"12665","2"
"12666","1"
"12667","3"
"12668","0"
"12669","0"
"12670","0"
"12671","1"
"12672","1"
"12673","2"
"12674","2"
"12675","0"
"12676","3"
"12677","0"
"12678","2"
"12679","3"
"12680","1"
"12681","1"
"12682","0"
"12683","4"
"12684","0"
"12685","0"
"12686","0"
"12687","4"
"12688","0"
"12689","0"
"12690","1"
"12691","1"
"12692","1"
"12693","4"
"12694","2"
"12695","0"
"12696","0"
"12697","3"
"12698","4"
"12699","4"
"12700","0"
"12701","0"
"12702","1"
"12703","1"
"12704","4"
"12705","4"
"12706","0"
"12707","3"
"12708","0"
"12709","2"
"12710","2"
"12711","3"
"12712","4"
"12713","1"
"12714","1"
"12715","2"
"12716","0"
"12717","4"
"12718","0"
"12719","0"
"12720","2"
"12721","4"
"12722","0"
"12723","4"
"12724","0"
"12725","1"
"12726","4"
"12727","2"
"12728","1"
"12729","0"
"12730","3"
"12731","4"
"12732","0"
"12733","0"
"12734","0"
"12735","0"
"12736","1"
"12737","4"
"12738","0"
"12739","0"
"12740","3"
"12741","1"
"12742","2"
"12743","1"
"12744","4"
"12745","1"
"12746","2"
"12747","0"
"12748","3"
"12749","1"
"12750","3"
"12751","0"
"12752","4"
"12753","3"
"12754","1"
"12755","4"
"12756","1"
"12757","0"
"12758","4"
"12759","0"
"12760","1"
"12761","0"
"12762","2"
"12763","2"
"12764","0"
"12765","3"
"12766","1"
"12767","0"
"12768","3"
"12769","1"
"12770","3"
"12771","3"
"12772","1"
"12773","0"
"12774","2"
"12775","0"
"12776","0"
"12777","4"
"12778","0"
"12779","0"
"12780","0"
"12781","1"
"12782","2"
"12783","0"
"12784","0"
"12785","4"
"12786","3"
"12787","3"
"12788","0"
"12789","1"
"12790","4"
"12791","0"
"12792","0"
"12793","2"
"12794","0"
"12795","3"
"12796","1"
"12797","3"
"12798","1"
"12799","3"
"12800","1"
"12801","0"
