"","GC","PGC","M/TC","OSs","EPL-IN"
"Capn6",0.0181345273294637,0.00828569635971648,0.00260283648367167,0.00151075158833333,0
"Capsl",0.00145740728709078,0.000942412769049025,0.00222510990467785,0.00544815689833333,0.0171660070621118
"Car10",0.0932559160267007,0.0142639703803898,0.273372000204766,0.00797868942916667,0.0287478819937888
"Car13",0.000584117235314604,0,0.00202951557193292,0,0
"Car15",0.00132548377780358,0,0,0,0.0106396185776398
"Car7",0.0421510853307406,0.0061693357223863,0.00771936646954987,0.012672776825,0
"Card11",0.00025400895913629,0,0.000641743210061783,0,0
"Card6",0.000539931780125377,0.00160841370584761,0.000417442611650485,0,0
"Cartpt",0.0519147598752032,0.0213324063142351,0.0464781687714034,0.2295935937425,0.0286081875155279
"Casp1",0.00552106554423032,0.00161015801476669,0.0717723040370697,0.005811493325,0.0149163949813665
"Casp4",0.000503031965637334,0,0.00191863700088261,0,0
"Catsperd",0.00545751141966566,0.00198262835321914,0.00297426262047661,0,0
"Catsperg1",0.0057468421300209,0.00233381898700532,0.00412948860988526,0,0
"Cbln1",0.0110246500285582,0.106145174055523,0.473869126011474,0.01856653472,0.0143224961863354
"Cbln2",0.0498198724713258,0.363357144906084,0.200212109642542,0.0187665497133333,0.047675009173913
"Cbln4",0.00645734311771535,0.0113068784589486,0.453322070398941,0.0021340811775,0.0169873674223602
"Cbr2",0.00131479455769677,0.00221525786414649,0.00878469195498676,0.002262486885,0
"Cbx2",0.00568400675075459,0.00146602385705848,0,0,0
"Ccbe1",0.0087390298547713,0.0393018790561134,0.00252767202912621,0,0.0325830078819876
"Ccdc105",0,0.00118204565505021,0,0,0
"Ccdc109b",0.117906935263176,0.239886187771412,0.0185706938720212,0.0086458846775,0
"Ccdc114",0.00792491613895983,0.0156088114223272,0.00223351490379523,0,0
"Ccdc116",0.000781481045275133,0.00316833754223272,0,0,0.0142973006832298
"Ccdc14",0.00889881721174832,0.00357044515770821,0.00444751539011474,0,0.0179749556708074
"Ccdc155",0.00105120759681913,0.00277132443945659,0.0170000570379523,0,0
"Ccdc159",0.00364303488739262,0.0104444816261075,0.00454330958075905,0,0.0242961085031056
"Ccdc160",0.00476308159786394,0.0028804651234495,0.00298168738128861,0,0.017486485173913
"Ccdc24",0.00282638561841189,0,0.00221313302206531,0,0
"Ccdc3",0.000494264006733225,0.00328957093679858,0.00244299526213592,0,0
"Ccdc33",0.00278150908579057,0.00436382672297696,0.00571374420564872,0.0336851926508333,0
"Ccdc60",0.00189163535291386,0.00166326386178382,0.00279903859311562,0.000969223596666667,0.0300961207888199
"Ccdc68",0.000188340162874391,0,0,0,0
"Ccdc73",0.00714197066856281,0.00598859795156527,0.00444120188172992,0.0170049438075,0
"Ccdc80",0.00670438085918273,0.0108984486869462,0.0162712531562224,0.006292943965,0.0876240003913043
"Ccdc85c",0.000256155422800093,0,0,0,0
"Ccdc87",0.000133580798467611,0,0,0,0
"Ccdc88c",0.000862299667634084,0.000668274402244536,0.000957920889673433,0.00224728085333333,0
"Ccdc89",0.00108296770617599,0.0065512659019492,0,0,0
"Ccdc90b",0.0889602056032041,0.199308112521559,0.0491180457369815,0.0282783074275,0.0133891934968944
"Cchcr1",0.00766259405537497,0.00595253341760189,0.016709282548985,0,0
"Cck",0.14463146203146,0.253342906747194,1.98759266623124,0.238548204725,0.737587116018633
"Ccl19",0.000278383385186905,0.000712570297696397,0.000849830406001765,0,0.0168387700372671
"Ccl3",0.00845449453610402,0.00569743882279976,0.0185687741765225,0.00445251237,0
"Ccna2",0.00257574848119341,0.00186017206202008,0,0,0
"Ccnb2",0.00547445511759926,0.00248590107560543,0.00201839969638129,0,0.0169706550186335
"Ccne1",0.00512734745716276,0.0129103924010632,0.0155732195851721,0.00137585100083333,0.0452528640186335
"Ccnjl",0.000974356516020432,0.00792533518665092,0.000459671451897617,0,0
"Ccr2",0.000552138093568609,0.00269710788895452,0.00197865713592233,0,0
"Ccr9",0.000328907980496866,0,0.00748465654986761,0,0
"Ccsap",0.278548083706176,0.145050069228588,0.0464550156478376,0.0449560961616667,0.0379918835279503
"Cd109",0.002255751409798,0.00136059396810396,0,0,0
"Cd274",0.00156959199117715,0.00214368755818074,0.00567011979964695,0,0
"Cd302",0.0440546126229394,0.0351112221848789,0.379888613167696,0.0439197752633333,0.0339663978881988
"Cd36",0.00202514784374274,0.00221192031069108,0.00229818876434245,0.00738841169166667,0
"Cd3e",0.000211160326793592,0,0,0,0
"Cd44",0.00108918952356629,0.0010847346751329,0.00298197581465137,0.0012288303825,0.0361104470745342
"Cd70",0.00393540256582308,0.0154849769852333,0.00187516144130627,0,0
"Cda",0.00528009798653355,0.00745153147844064,0.00266565156575463,0,0.0519104068819876
"Cdc20",0.00100733047863942,0.00616526691671589,0.00249050512797882,0,0
"Cdc42bpg",0.00339145147318319,0.00365009554223272,0.00656332680847308,0.00108370650583333,0.0168632562857143
"Cdc6",0.000358906371372185,0.00284687114589486,0,0,0
"Cdca7",0.122574864038426,0.258374367056704,0.0256280389523389,0.0102601628308333,0.0186443301428571
"Cdca7l",0.0440595427840724,0.100949909575901,0.0103412726293027,0.00192978349416667,0.0157977470248447
"Cdh1",0.00020376301358254,0.00139895073360898,0,0.00242931095333333,0
"Cdh11",0.016499440936847,0.0230124035522741,0.0374717731482789,0.00785946845666667,0.102832606335404
"Cdh13",0.0228590855527049,0.0661859487684583,0.153983738323919,0.0105675208816667,0.493328726559006
"Cdh15",0.0151482329037613,0.00834957656526875,0.00638754777228597,0.000969223596666667,0
"Cdh18",0.0291439050651265,0.02205453603544,0.00776630068843777,0.0018369728875,0
"Cdh23",0.0031678818325981,0.00434554473124631,0.0254529870485437,0,0.0420730670248447
"Cdh24",0.000834904868353843,0,0,0.002301946705,0
"Cdh3",0.00132100034513582,0.00117976368694625,0.00645652609532215,0,0
"Cdh4",0.069638672461342,0.0786199282445363,0.224421643234775,0.0278609018808333,0.0474549994596273
"Cdh6",0.00401794286661249,0.0232807332498523,0.00353982765136805,0,0
"Cdh7",0.0136133541708846,0.0175870925800354,0.00924272387378641,0.00427517513666667,0.131354480074534
"Cdhr1",0.0538208175638496,0.054746672211459,2.19313904101147,0.0585364660716667,0.135919807925466
"Cdhr3",0.00378309063211052,0.00325148901122268,0.0120351242206531,0.00201744813916667,0
"Cdk18",0.00390845112189459,0.00283954141464855,0.0146503231465137,0.00235103935833333,0.0487736672919255
"Cdk6",0.00157767529986069,0.00251776423922032,0.0313560908790821,0.00141977176666667,0
"Cdkl1",0.00920796712201068,0.00770606678322504,0.0208554797943513,0,0
"Cdkl4",0.000918656544462503,0.00103698196455995,0.00223633757105031,0,0.0363476496024845
"Cdkn1a",0.283764538574298,0.164764239591258,0.0787378281023831,0.0490375764433333,0.0316025972670807
"Cdkn1b",0.210866405605178,0.680676465998228,0.11245218164519,0.0410144399341667,0.0727607470186335
"Cdkn1c",0.00511093177199907,0.0021957194465446,0.018154382603707,0,0
"Cdnf",0.000697572232064082,0.00134876588895452,0.000541894065313327,0.00581516442583333,0
"Cdon",0.0115431963828651,0.0084987548747785,0.00935394185613416,0,0.0346800613478261
"Cdr2",0.00597548739377757,0.00390768652569403,0.00772988864872021,0,0.0176634627080745
"Cdrt4",0.000198557630601347,0,0,0.00141977176666667,0
"Ceacam1",0.00168350637044346,0.00272020108446545,0.00560077633980582,0,0.0361301235341615
"Ceacam2",0.000155230627118644,0,0.00179726605030891,0,0
"Cebpa",0.00523873036057581,0.0071988476207915,0.0343147922082966,0.00226689033166667,0
"Cecr6",0.0535096437491293,0.0257192055534554,0.170613876718447,0.0132817150966667,0.0195759398198758
"Celsr1",0.00253202505293708,0.00135669350324867,0.00152150766284201,0,0
"Celsr2",0.150317899184351,0.0933703530478441,0.156902513673433,0.0246580246033333,0.392568377409938
"Cenpa",0.00191874553087996,0.00612030810100413,0.00215766350485437,0,0
"Cenpe",0.00212182002240539,0.00604587644359126,0.00232873594086496,0.0019101759875,0
"Cenpp",0.00531453718771767,0.0094913989492026,0.00491164200441306,0,0.0334015810621118
"Cep128",0.00458869800615277,0.00476064508978145,0.0198481191447485,0.00413841276333333,0
"Cep72",0.000675371896215463,0,0.00122650197616946,0,0
"Cercam",0.00630845572904574,0.013574204033668,0.00537235854104148,0,0
"Cfhr2",0.000474556198630137,0,0,0,0
"Cftr",0.00236089881181797,0,0,0,0
"Cgref1",0.00435744576840028,0.0170840399303012,0.104051645104148,0.00174034842083333,0.0662980440186335
"Ch25h",0.000849647198281867,0.00682494801712935,0.00227108009532215,0,0.0167259376708074
"Chac1",0.00526499611179475,0.0101861882658004,0.0117855908667255,0,0.0259021404720497
"Chd7",0.0786634514959368,0.192101138975192,0.0361968410626655,0.0148609111983333,0.014899409068323
"Chdh",0.00304109724460181,0.000558182641464855,0.00273599106090026,0,0
"Chl1",0.0192836047389134,0.0180339707028943,0.043121487113857,0.0152742858191667,0.342908161987578
"Chml",0.040135346210007,0.168845544187832,0.0179096372683142,0.00680978800166667,0.0132000437826087
"Chn2",0.0644908418096123,0.166937101464265,0.06842431890203,0.0313665303758333,0
"Chodl",0.0006829519461342,0,0,0,0
"Chrm4",0,0.00199166209332546,0,0,0
"Chrna10",0.0503427549074762,0.000736295279385706,0.0137785781588703,0.0044328269475,0.0100324404968944
"Chrna2",0.00155208935802183,0.00103815306556409,0.00352621986584289,0,0.277983982757764
"Chrna3",0.000967292902368238,0.00190978704489073,0.0963668590061783,0,0.0661130047080745
"Chrna4",0.000786271495704667,0.0010969534719433,0.0114269394227714,0,0.0375575902173913
"Chrna5",0,0,0,0,0.0148208706086957
"Chrna7",0.000821956036452287,0,0,0,0
"Chrnb1",0.00107536186893429,0.00264601299409333,0.00151222530450132,0,0
"Chst15",0.0081806569965173,0.0130817376491435,0.240807550451898,0,0.00812592822360248
"Chst7",0.00177804024297655,0,0.00222976774404237,0,0.0180050747391304
"Chst8",0.00331355025690736,0.00682021562020083,0.2926436599391,0.00649563114,0.0180964226086956
"Chtf18",0.00518605755758068,0.0109278277147076,0.0147217999488085,0.1349976890875,0
"Cited2",0.405948118000697,0.861411853257531,0.15336869970609,0.0694467736816667,0.233637194795031
"Cited4",0.007137431538658,0.0561502159238039,0.016527634929391,0.00183458554916667,0
"Ckap2",0.000605352341653123,0.0011823725971648,0.00565637612268314,0,0
"Ckap2l",0.000557655897028094,0.00226984847784997,0,0,0
"Cklf",0.00464545570234502,0.0105652408570585,0.00549891850485437,0,0
"Clcn1",0.0152481341952635,0.00842156584642646,0.00697341829037952,0,0
"Cldn20",0.00185961170199675,0,0.00127617526566637,0,0
"Cldn3",0.00110971390422568,0,0,0,0
"Clec10a",0.000170286754121198,0.000840527738924985,0,0,0
"Clec14a",0.00122010444207105,0.00169601234022445,0.00479419789143866,0,0
"Clec18a",0.000372760208497794,0.0169263857182516,0.00156116514916152,0,0.0436264812857143
"Clec1a",0.0371149943594149,0.00380151022445363,0.00606020098940865,0.0020363933275,0.0262722546583851
"Clec3b",0.00122528726898073,0.00273196983815712,0.00281839907855252,0.00213041571833333,0.0285595362546584
"Clic1",0.0685539431555607,0.082195141467218,0.265066538172992,0.0499155035675,0.0779303337204969
"Clic3",0.000838836103436267,0,0,0.00571273142,0
"Clic5",0.00226743459507778,0.00100894973242764,0.00348059618623124,0.002441794185,0.0264696683850932
"Clic6",0.000580237230671001,0.00474655822563497,0.0018054960847308,0.00717520413916667,0
"Clmp",0.0283742637420478,0.0667325480614294,0.279980299405119,0.0101342967675,0.0748439700372671
"Clspn",0.0013176104192013,0,0,0,0
"Clstn2",0.10002878607244,0.0857215025121087,0.483384827985878,0.0242727881466667,0.274721282645963
"Clstn3",0.251644013657767,0.225000728554637,1.03512732502383,0.045923378065,1.55848003672671
"Cmah",0.00424909847457627,0.00223462968044891,0,0.00240362303583333,0
"Cmklr1",0.00176526592326445,0.0034615418257531,0.0099048426054722,0.00212495260666667,0.0166154048571429
"Cmtm7",0.00802644839273276,0.00303124949202599,0.0110345105481024,0.004546761765,0.0268949595590062
"Cmtm8",0.00248221831088925,0.000996891051388068,0.0173705545039718,0.0063602857725,0
"Cnga2",0.00170734600034827,0.000999018383933845,0.00312537093380406,0.0278083181583333,0
"Cnga4",0.000757524410146273,0.00145603446367395,0,0.00483732684833333,0
"Cngb1",0.00222470649117715,0,0.000851069203883495,0.0127271031,0
"Cnksr3",0.00320258282180172,0.00706377401476669,0.016318393054722,0,0
"Cnn1",0.000903447295449268,0.000799615251624335,0,0,0
"Cnr1",0.0332715249269793,0.351855382763142,0.0352515121518094,0.0137349155833333,0.394080423795031
"Cntn3",0.0134849886735547,0.00389092917129356,0.0512409506910856,0.0012051289575,0.123811664496894
"Cntn4",0.0102737654449733,0.0240702378174838,0.237678725548102,0.004741333055,0.0627597968509317
"Cntn6",0.0118260569582076,0.0555848865209687,0.0332683798923213,0.0020835514025,0.0901053910807453
"Cntnap1",0.0195088204907128,0.037155730788541,0.274448306629303,0.023981796205,0.408404338
"Cntnap3",0.0265356756441839,0.00217767601181335,0,0.00224943381416667,0.0173865631304348
"Cntnap4",0.317598839846761,0.0475511829917306,0.0694188209329214,0.0308657088541667,0.193300714322981
"Cntnap5b",0.00350134794775946,0.0012978290472534,0.0016484640564872,0,0
"Cntnap5c",0.00307533531750638,0.00257691269639693,0.000626203443954104,0,0
"Coa4",0.0118578490641978,0.0270497362793857,0.00901997544924978,0.00635005914083333,0
"Cobll1",0.00860448752530764,0.00626217708446545,0.0104945614766108,0,0.0272301912670807
"Coch",0.00800051128639424,0.0108667880183107,0.105727339869373,0.00205176394333333,0.0564361153354037
"Col13a1",0.00126178803877409,0.0109388363922032,0.000773555349514563,0,0
"Col14a1",0.00135563516925935,0.00243276842409923,0,0,0.0180050747391304
"Col15a1",0.00193008954179243,0.00208129449379799,0.00590942711650485,0,0
"Col19a1",0.00260262691838867,0.018015678239811,0.00330481500617829,0,0.00903042132919254
"Col25a1",0.00351236654957047,0.00109173128706438,0.00231788602294793,0,0.211773955254658
"Col28a1",0.000157008578476898,0.000406750157117543,0.00295678536804943,0,0
"Col2a1",0.00209531891769213,0.00248842337034849,0.00644444578464254,0.00218155728,0
"Col3a1",0.00174793398653355,0,0,0,0
"Col4a3",0,0.00107310959952747,0,0,0
"Col4a4",0.000795188168214535,0.00380206191907856,0,0,0
"Col4a5",0.0017796608758997,0,0.0023976506760812,0.006891286035,0.0140663899565217
"Col4a6",0,0,0.00215174793380406,0,0.0166546224285714
"Col5a1",0.00513852477211516,0.0165933054926167,0.00408852119240953,0.00146466095,0
"Col5a3",0.00116019208149524,0.00137321011458949,0.00398287831421006,0.00609859655166667,0
"Col6a1",0.268715072952055,0.0284797297005316,0.0179048661067961,0.0128796155708333,0.0232414411242236
"Col6a2",0.012914477896912,0.00152183849852333,0.00210368527096205,0,0.010088959689441
"Col6a3",0.00101122336440678,0,0,0,0
"Col6a4",0.000222371497097748,0,0.0021204352744925,0,0
"Col8a1",0.00060370348664964,0.00421141683815712,0.000957806324801412,0,0
"Col8a2",0.000198946383561644,0,0,0,0
"Col9a1",0.00236176107905735,0.00089524754754873,0.00564108154898499,0,0
"Colec11",0.0018989627189459,0.00426742349616066,0.000760708798764342,0,0
"Copz2",0.00921995322684003,0.00871406624808033,0.0350410456990291,0.0188541524075,0
"Coro2a",0.000588009165312282,0.00147351848966332,0.00751882526654898,0.0090448176625,0
"Coro2b",0.116911972155793,0.288542629875369,0.0970733430229479,0.02249114665,0.0455412520310559
"Coro6",0.00264095413292315,0.0087996137223863,0.232282390845543,0.00385194811083333,0
"Cort",0.154439280763176,0.0288890214382753,0.03949543948985,0.0181671848866667,0.082103015484472
"Cox6a2",0.00263657551369863,0.0489848490443001,0.00803382608384819,0.00552659057666667,0.0803409131242236
"Cox6b2",0.0197164911140005,0.0632168624784406,0.0395990800211827,0.0127481478441667,0
"Cox7a1",0.0208190834404458,0.0469186528222091,0.0504711347978817,0.140671412733333,0.0368875694409938
"Cox7b2",0.00238934489284885,0.00544443600236267,0.00709164441306266,0,0
"Cpa6",0.387447600897028,0.0122288427046663,0.0577973757943513,0.0138227061625,0.0480446640559006
"Cpd",0.10052062356443,0.0608089726379209,0.485936763837599,0.0331280321558333,0.194950201913043
"Cpeb1",0.0493668708783376,0.0444785058021264,0.151326487659312,0.0118249819483333,0.0132854906335404
"Cped1",0.00201319574680752,0.00687789900295334,0.0022954223309797,0.00226029508333333,0.0160731259813665
"Cpne1",0,0.00111877998877732,0,0,0
"Cpne4",0.50000932296169,0.135316460311872,0.25413466944925,0.0813998169883333,0.0458511919565217
"Cpne6",0.684739382610866,0.191451073354991,0.223868876769638,0.130612424825833,0.195580611913043
"Cpne9",0.012407148674019,0.00363276946367395,0.0055934960423654,0.00425856968333333,0
"Cpt1a",0.00886789324912932,0.00634986455759008,0.00749167177052074,0.00961214474833333,0.0316577741863354
"Cpxm2",0.0047877676545159,0,0.00438528974404236,0.003321089175,0.0154724888571429
"Crb2",0.000481914141049454,0,0,0,0
"Creb3l1",0.011077995814372,0.0439984113455405,0.00824719003971756,0,0.0170378140248447
"Creb3l4",0.000198643858254005,0,0,0.00414303372916667,0.0142973006832298
"Creb5",0.0121619666446482,0.00523422144595393,0.028985650157105,0.0045846002375,0
"Creg1",0.100266801412352,0.125806592626698,0.384473591563989,0.0207702477416667,0.150044840335404
"Creg2",0.038722701692013,0.00776696881925576,0.11831073039188,0.00933209045666667,0.169895611521739
"Crem",0.0527189024114233,0.17450553471648,0.0558601388137688,0.0299986145783333,0.0115124354347826
"Crim1",0.0263298829984908,0.00778782156290608,0.547435706533981,0.0257158636966667,0.0687863567763975
"Crispld1",0.00193777855258881,0.00746761818783225,0,0.00286732165583333,0
